timestamp,price
2024-09-27 05:39:00,65162.02
2024-09-27 05:40:00,65189.7
2024-09-27 05:41:00,65212.51
2024-09-27 05:42:00,65213.98
2024-09-27 05:43:00,65176.0
2024-09-27 05:44:00,65148.42
2024-09-27 05:45:00,65151.17
2024-09-27 05:46:00,65149.64
2024-09-27 05:47:00,65166.0
2024-09-27 05:48:00,65193.68
2024-09-27 05:49:00,65290.73
2024-09-27 05:50:00,65290.7
2024-09-27 05:51:00,65236.96
2024-09-27 05:52:00,65251.99
2024-09-27 05:53:00,65272.0
2024-09-27 05:54:00,65248.5
2024-09-27 05:55:00,65259.61
2024-09-27 05:56:00,65279.99
2024-09-27 05:57:00,65316.87
2024-09-27 05:58:00,65371.99
2024-09-27 05:59:00,65354.58
2024-09-27 06:00:00,65369.97
2024-09-27 06:01:00,65416.6
2024-09-27 06:02:00,65435.4
2024-09-27 06:03:00,65414.31
2024-09-27 06:04:00,65389.99
2024-09-27 06:05:00,65419.99
2024-09-27 06:06:00,65423.54
2024-09-27 06:07:00,65441.44
2024-09-27 06:08:00,65430.25
2024-09-27 06:09:00,65450.0
2024-09-27 06:10:00,65400.33
2024-09-27 06:11:00,65463.99
2024-09-27 06:12:00,65481.99
2024-09-27 06:13:00,65489.99
2024-09-27 06:14:00,65494.01
2024-09-27 06:15:00,65453.99
2024-09-27 06:16:00,65468.01
2024-09-27 06:17:00,65497.98
2024-09-27 06:18:00,65517.32
2024-09-27 06:19:00,65516.0
2024-09-27 06:20:00,65502.01
2024-09-27 06:21:00,65468.0
2024-09-27 06:22:00,65460.0
2024-09-27 06:23:00,65386.01
2024-09-27 06:24:00,65399.9
2024-09-27 06:25:00,65441.71
2024-09-27 06:26:00,65444.36
2024-09-27 06:27:00,65393.49
2024-09-27 06:28:00,65489.94
2024-09-27 06:29:00,65486.01
2024-09-27 06:30:00,65436.44
2024-09-27 06:31:00,65457.97
2024-09-27 06:32:00,65436.0
2024-09-27 06:33:00,65448.0
2024-09-27 06:34:00,65501.59
2024-09-27 06:35:00,65478.01
2024-09-27 06:36:00,65444.0
2024-09-27 06:37:00,65506.0
2024-09-27 06:38:00,65468.47
2024-09-27 06:39:00,65457.99
2024-09-27 06:40:00,65465.11
2024-09-27 06:41:00,65455.3
2024-09-27 06:42:00,65399.33
2024-09-27 06:43:00,65347.99
2024-09-27 06:44:00,65340.0
2024-09-27 06:45:00,65262.93
2024-09-27 06:46:00,65254.0
2024-09-27 06:47:00,65240.0
2024-09-27 06:48:00,65263.86
2024-09-27 06:49:00,65280.11
2024-09-27 06:50:00,65267.54
2024-09-27 06:51:00,65303.99
2024-09-27 06:52:00,65268.39
2024-09-27 06:53:00,65289.98
2024-09-27 06:54:00,65355.99
2024-09-27 06:55:00,65344.17
2024-09-27 06:56:00,65349.98
2024-09-27 06:57:00,65349.99
2024-09-27 06:58:00,65326.01
2024-09-27 06:59:00,65344.79
2024-09-27 07:00:00,65371.98
2024-09-27 07:01:00,65370.01
2024-09-27 07:02:00,65370.01
2024-09-27 07:03:00,65373.99
2024-09-27 07:04:00,65372.05
2024-09-27 07:05:00,65356.93
2024-09-27 07:06:00,65298.0
2024-09-27 07:07:00,65317.4
2024-09-27 07:08:00,65290.57
2024-09-27 07:09:00,65269.99
2024-09-27 07:10:00,65303.98
2024-09-27 07:11:00,65371.53
2024-09-27 07:12:00,65402.0
2024-09-27 07:13:00,65400.7
2024-09-27 07:14:00,65404.0
2024-09-27 07:15:00,65391.08
2024-09-27 07:16:00,65427.98
2024-09-27 07:17:00,65452.0
2024-09-27 07:18:00,65450.0
2024-09-27 07:19:00,65467.99
2024-09-27 07:20:00,65456.0
2024-09-27 07:21:00,65433.36
2024-09-27 07:22:00,65491.99
2024-09-27 07:23:00,65472.77
2024-09-27 07:24:00,65429.99
2024-09-27 07:25:00,65485.99
2024-09-27 07:26:00,65544.01
2024-09-27 07:27:00,65510.01
2024-09-27 07:28:00,65530.01
2024-09-27 07:29:00,65520.13
2024-09-27 07:30:00,65484.01
2024-09-27 07:31:00,65500.01
2024-09-27 07:32:00,65472.0
2024-09-27 07:33:00,65464.0
2024-09-27 07:34:00,65431.93
2024-09-27 07:35:00,65420.09
2024-09-27 07:36:00,65430.25
2024-09-27 07:37:00,65430.24
2024-09-27 07:38:00,65386.04
2024-09-27 07:39:00,65374.0
2024-09-27 07:40:00,65387.15
2024-09-27 07:41:00,65380.0
2024-09-27 07:42:00,65405.98
2024-09-27 07:43:00,65412.01
2024-09-27 07:44:00,65400.01
2024-09-27 07:45:00,65462.0
2024-09-27 07:46:00,65469.99
2024-09-27 07:47:00,65469.59
2024-09-27 07:48:00,65437.98
2024-09-27 07:49:00,65446.0
2024-09-27 07:50:00,65458.84
2024-09-27 07:51:00,65460.0
2024-09-27 07:52:00,65446.44
2024-09-27 07:53:00,65440.0
2024-09-27 07:54:00,65457.99
2024-09-27 07:55:00,65419.91
2024-09-27 07:56:00,65408.77
2024-09-27 07:57:00,65408.77
2024-09-27 07:58:00,65480.0
2024-09-27 07:59:00,65460.02
2024-09-27 08:00:00,65424.0
2024-09-27 08:01:00,65467.99
2024-09-27 08:02:00,65489.68
2024-09-27 08:03:00,65500.0
2024-09-27 08:04:00,65511.99
2024-09-27 08:05:00,65513.1
2024-09-27 08:06:00,65512.0
2024-09-27 08:07:00,65568.66
2024-09-27 08:08:00,65541.99
2024-09-27 08:09:00,65532.01
2024-09-27 08:10:00,65496.0
2024-09-27 08:11:00,65536.14
2024-09-27 08:12:00,65536.01
2024-09-27 08:13:00,65573.25
2024-09-27 08:14:00,65544.55
2024-09-27 08:15:00,65610.73
2024-09-27 08:16:00,65550.34
2024-09-27 08:17:00,65599.99
2024-09-27 08:18:00,65566.36
2024-09-27 08:19:00,65552.02
2024-09-27 08:20:00,65556.01
2024-09-27 08:21:00,65593.98
2024-09-27 08:22:00,65624.3
2024-09-27 08:23:00,65658.01
2024-09-27 08:24:00,65690.0
2024-09-27 08:25:00,65677.78
2024-09-27 08:26:00,65688.44
2024-09-27 08:27:00,65631.61
2024-09-27 08:28:00,65629.99
2024-09-27 08:29:00,65618.11
2024-09-27 08:30:00,65598.16
2024-09-27 08:31:00,65621.77
2024-09-27 08:32:00,65639.99
2024-09-27 08:33:00,65654.66
2024-09-27 08:34:00,65680.29
2024-09-27 08:35:00,65687.0
2024-09-27 08:36:00,65612.0
2024-09-27 08:37:00,65560.0
2024-09-27 08:38:00,65661.42
2024-09-27 08:39:00,65639.91
2024-09-27 08:40:00,65664.0
2024-09-27 08:41:00,65641.99
2024-09-27 08:42:00,65632.0
2024-09-27 08:43:00,65634.0
2024-09-27 08:44:00,65657.98
2024-09-27 08:45:00,65691.99
2024-09-27 08:46:00,65719.96
2024-09-27 08:47:00,65719.96
2024-09-27 08:48:00,65702.0
2024-09-27 08:49:00,65720.0
2024-09-27 08:50:00,65719.99
2024-09-27 08:51:00,65617.98
2024-09-27 08:52:00,65670.42
2024-09-27 08:53:00,65678.73
2024-09-27 08:54:00,65700.0
2024-09-27 08:55:00,65683.37
2024-09-27 08:56:00,65691.99
2024-09-27 08:57:00,65689.99
2024-09-27 08:58:00,65728.57
2024-09-27 08:59:00,65725.99
2024-09-27 09:00:00,65742.02
2024-09-27 09:01:00,65737.99
2024-09-27 09:02:00,65764.0
2024-09-27 09:03:00,65820.0
2024-09-27 09:04:00,65780.0
2024-09-27 09:05:00,65784.0
2024-09-27 09:06:00,65806.0
2024-09-27 09:07:00,65838.24
2024-09-27 09:08:00,65815.98
2024-09-27 09:09:00,65775.17
2024-09-27 09:10:00,65745.96
2024-09-27 09:11:00,65763.02
2024-09-27 09:12:00,65766.0
2024-09-27 09:13:00,65794.49
2024-09-27 09:14:00,65805.27
2024-09-27 09:15:00,65807.99
2024-09-27 09:16:00,65810.21
2024-09-27 09:17:00,65839.56
2024-09-27 09:18:00,65859.91
2024-09-27 09:19:00,65906.57
2024-09-27 09:20:00,65977.99
2024-09-27 09:21:00,65916.01
2024-09-27 09:22:00,65900.0
2024-09-27 09:23:00,65796.5
2024-09-27 09:24:00,65779.84
2024-09-27 09:25:00,65758.41
2024-09-27 09:26:00,65750.03
2024-09-27 09:27:00,65750.0
2024-09-27 09:28:00,65706.0
2024-09-27 09:29:00,65752.01
2024-09-27 09:30:00,65719.99
2024-09-27 09:31:00,65718.12
2024-09-27 09:32:00,65717.85
2024-09-27 09:33:00,65768.01
2024-09-27 09:34:00,65790.83
2024-09-27 09:35:00,65766.01
2024-09-27 09:36:00,65773.99
2024-09-27 09:37:00,65741.21
2024-09-27 09:38:00,65703.12
2024-09-27 09:39:00,65682.02
2024-09-27 09:40:00,65699.51
2024-09-27 09:41:00,65702.01
2024-09-27 09:42:00,65707.99
2024-09-27 09:43:00,65748.0
2024-09-27 09:44:00,65709.3
2024-09-27 09:45:00,65734.0
2024-09-27 09:46:00,65761.74
2024-09-27 09:47:00,65847.99
2024-09-27 09:48:00,65864.65
2024-09-27 09:49:00,65859.56
2024-09-27 09:50:00,65838.03
2024-09-27 09:51:00,65806.42
2024-09-27 09:52:00,65795.97
2024-09-27 09:53:00,65787.99
2024-09-27 09:54:00,65778.0
2024-09-27 09:55:00,65792.0
2024-09-27 09:56:00,65794.39
2024-09-27 09:57:00,65800.0
2024-09-27 09:58:00,65764.01
2024-09-27 09:59:00,65754.01
2024-09-27 10:00:00,65773.19
2024-09-27 10:01:00,65769.3
2024-09-27 10:02:00,65726.0
2024-09-27 10:03:00,65701.21
2024-09-27 10:04:00,65677.68
2024-09-27 10:05:00,65642.01
2024-09-27 10:06:00,65637.96
2024-09-27 10:07:00,65627.99
2024-09-27 10:08:00,65589.86
2024-09-27 10:09:00,65655.99
2024-09-27 10:10:00,65611.98
2024-09-27 10:11:00,65589.89
2024-09-27 10:12:00,65582.0
2024-09-27 10:13:00,65594.0
2024-09-27 10:14:00,65626.04
2024-09-27 10:15:00,65629.2
2024-09-27 10:16:00,65582.0
2024-09-27 10:17:00,65557.99
2024-09-27 10:18:00,65544.02
2024-09-27 10:19:00,65527.84
2024-09-27 10:20:00,65541.27
2024-09-27 10:21:00,65521.99
2024-09-27 10:22:00,65556.78
2024-09-27 10:23:00,65534.89
2024-09-27 10:24:00,65535.99
2024-09-27 10:25:00,65570.98
2024-09-27 10:26:00,65545.87
2024-09-27 10:27:00,65536.01
2024-09-27 10:28:00,65526.12
2024-09-27 10:29:00,65563.23
2024-09-27 10:30:00,65599.99
2024-09-27 10:31:00,65617.99
2024-09-27 10:32:00,65578.51
2024-09-27 10:33:00,65552.81
2024-09-27 10:34:00,65490.01
2024-09-27 10:35:00,65567.36
2024-09-27 10:36:00,65530.94
2024-09-27 10:37:00,65520.39
2024-09-27 10:38:00,65508.3
2024-09-27 10:39:00,65500.01
2024-09-27 10:40:00,65500.04
2024-09-27 10:41:00,65505.0
2024-09-27 10:42:00,65504.01
2024-09-27 10:43:00,65514.0
2024-09-27 10:44:00,65565.99
2024-09-27 10:45:00,65584.01
2024-09-27 10:46:00,65560.01
2024-09-27 10:47:00,65567.7
2024-09-27 10:48:00,65593.99
2024-09-27 10:49:00,65581.56
2024-09-27 10:50:00,65571.99
2024-09-27 10:51:00,65591.29
2024-09-27 10:52:00,65594.15
2024-09-27 10:53:00,65572.0
2024-09-27 10:54:00,65520.14
2024-09-27 10:55:00,65515.18
2024-09-27 10:56:00,65496.48
2024-09-27 10:57:00,65508.99
2024-09-27 10:58:00,65502.08
2024-09-27 10:59:00,65490.01
2024-09-27 11:00:00,65513.99
2024-09-27 11:01:00,65486.8
2024-09-27 11:02:00,65504.01
2024-09-27 11:03:00,65503.99
2024-09-27 11:04:00,65546.7
2024-09-27 11:05:00,65583.5
2024-09-27 11:06:00,65568.3
2024-09-27 11:07:00,65516.0
2024-09-27 11:08:00,65541.94
2024-09-27 11:09:00,65547.88
2024-09-27 11:10:00,65569.81
2024-09-27 11:11:00,65560.0
2024-09-27 11:12:00,65568.68
2024-09-27 11:13:00,65540.32
2024-09-27 11:14:00,65544.0
2024-09-27 11:15:00,65540.96
2024-09-27 11:16:00,65568.73
2024-09-27 11:17:00,65590.0
2024-09-27 11:18:00,65540.32
2024-09-27 11:19:00,65552.68
2024-09-27 11:20:00,65525.74
2024-09-27 11:21:00,65536.42
2024-09-27 11:22:00,65514.0
2024-09-27 11:23:00,65502.26
2024-09-27 11:24:00,65503.98
2024-09-27 11:25:00,65436.0
2024-09-27 11:26:00,65424.6
2024-09-27 11:27:00,65413.99
2024-09-27 11:28:00,65417.59
2024-09-27 11:29:00,65378.96
2024-09-27 11:30:00,65399.3
2024-09-27 11:31:00,65399.44
2024-09-27 11:32:00,65360.0
2024-09-27 11:33:00,65387.46
2024-09-27 11:34:00,65342.78
2024-09-27 11:35:00,65356.0
2024-09-27 11:36:00,65366.01
2024-09-27 11:37:00,65368.0
2024-09-27 11:38:00,65395.35
2024-09-27 11:39:00,65385.02
2024-09-27 11:40:00,65384.0
